Iteration	Day	Players
1 	109 	1.3
1 	110 	1.28333333333
1 	111 	1.28333333333
1 	112 	1.26666666667
1 	113 	1.26666666667
1 	114 	1.25
1 	115 	1.25
1 	116 	1.23333333333
1 	117 	1.23333333333
1 	118 	1.21666666667
1 	119 	1.21666666667
1 	120 	1.2
1 	121 	1.2
1 	122 	1.18333333333
1 	123 	1.18333333333
1 	124 	1.16666666667
1 	125 	1.16666666667
1 	126 	1.15
1 	127 	1.15
1 	128 	1.15
1 	129 	1.13333333333
1 	130 	1.13333333333
1 	131 	1.11666666667
1 	132 	1.11666666667
1 	133 	1.1
1 	134 	1.1
1 	135 	1.1
1 	136 	1.08333333333
1 	137 	1.08333333333
1 	138 	1.08333333333
1 	139 	1.06666666667
1 	140 	1.06666666667
1 	141 	1.05
1 	142 	1.05
1 	143 	1.05
1 	144 	1.03333333333
1 	145 	1.03333333333
1 	146 	1.03333333333
1 	147 	1.01666666667
1 	148 	1.01666666667
1 	149 	1.01666666667
1 	150 	1.0
1 	151 	1.0
1 	152 	1.0
1 	153 	0.983333333333
1 	154 	0.983333333333
1 	155 	0.983333333333
1 	156 	0.983333333333
1 	157 	0.966666666667
1 	158 	0.966666666667
1 	159 	0.966666666667
1 	160 	0.95
1 	161 	0.95
1 	162 	0.95
1 	163 	0.95
1 	164 	0.933333333333
1 	165 	0.933333333333
1 	166 	0.933333333333
1 	167 	0.916666666667
1 	168 	0.916666666667
1 	169 	0.916666666667
1 	170 	0.916666666667
1 	171 	0.9
1 	172 	0.9
1 	173 	0.9
1 	174 	0.9
1 	175 	0.883333333333
1 	176 	0.883333333333
1 	177 	0.883333333333
1 	178 	0.883333333333
1 	179 	0.866666666667
1 	180 	0.866666666667
1 	181 	0.866666666667
1 	182 	0.866666666667
1 	183 	0.866666666667
1 	184 	0.85
1 	185 	0.85
1 	186 	0.85
1 	187 	0.85
1 	188 	0.833333333333
1 	189 	0.833333333333
1 	190 	0.833333333333
1 	191 	0.833333333333
1 	192 	0.833333333333
1 	193 	0.816666666667
1 	194 	0.816666666667
1 	195 	0.816666666667
1 	196 	0.816666666667
1 	197 	0.816666666667
1 	198 	0.8
1 	199 	0.8
1 	200 	0.8
1 	201 	0.8
1 	202 	0.8
1 	203 	0.783333333333
1 	204 	0.783333333333
1 	205 	0.783333333333
1 	206 	0.783333333333
1 	207 	0.783333333333
1 	208 	0.783333333333
1 	209 	0.766666666667
1 	210 	0.766666666667
1 	211 	0.766666666667
1 	212 	0.766666666667
1 	213 	0.766666666667
1 	214 	0.75
1 	215 	0.75
1 	216 	0.75
1 	217 	0.75
1 	218 	0.75
1 	219 	0.75
1 	220 	0.75
1 	221 	0.733333333333
1 	222 	0.733333333333
1 	223 	0.733333333333
1 	224 	0.733333333333
1 	225 	0.733333333333
1 	226 	0.733333333333
1 	227 	0.716666666667
1 	228 	0.716666666667
1 	229 	0.716666666667
1 	230 	0.716666666667
1 	231 	0.716666666667
1 	232 	0.716666666667
1 	233 	0.716666666667
1 	234 	0.7
1 	235 	0.7
1 	236 	0.7
1 	237 	0.7
1 	238 	0.7
1 	239 	0.7
1 	240 	0.7
1 	241 	0.683333333333
1 	242 	0.683333333333
1 	243 	0.683333333333
1 	244 	0.683333333333
1 	245 	0.683333333333
1 	246 	0.683333333333
1 	247 	0.683333333333
1 	248 	0.666666666667
1 	249 	0.666666666667
1 	250 	0.666666666667
1 	251 	0.666666666667
1 	252 	0.666666666667
1 	253 	0.666666666667
1 	254 	0.666666666667
1 	255 	0.666666666667
1 	256 	0.65
1 	257 	0.65
1 	258 	0.65
1 	259 	0.65
1 	260 	0.65
1 	261 	0.65
1 	262 	0.65
1 	263 	0.65
1 	264 	0.65
1 	265 	0.633333333333
1 	266 	0.633333333333
1 	267 	0.633333333333
1 	268 	0.633333333333
1 	269 	0.633333333333
1 	270 	0.633333333333
1 	271 	0.633333333333
1 	272 	0.633333333333
1 	273 	0.633333333333
1 	274 	0.616666666667
1 	275 	0.616666666667
1 	276 	0.616666666667
1 	277 	0.616666666667
1 	278 	0.616666666667
1 	279 	0.616666666667
1 	280 	0.616666666667
1 	281 	0.616666666667
1 	282 	0.616666666667
1 	283 	0.6
1 	284 	0.6
1 	285 	0.6
1 	286 	0.6
1 	287 	0.6
1 	288 	0.6
1 	289 	0.6
1 	290 	0.6
1 	291 	0.6
1 	292 	0.6
1 	293 	0.583333333333
1 	294 	0.583333333333
1 	295 	0.583333333333
1 	296 	0.583333333333
1 	297 	0.583333333333
1 	298 	0.583333333333
1 	299 	0.583333333333
1 	300 	0.583333333333
1 	301 	0.583333333333
1 	302 	0.583333333333
1 	303 	0.583333333333
1 	304 	0.566666666667
1 	305 	0.566666666667
1 	306 	0.566666666667
1 	307 	0.566666666667
1 	308 	0.566666666667
1 	309 	0.566666666667
1 	310 	0.566666666667
1 	311 	0.566666666667
1 	312 	0.566666666667
1 	313 	0.566666666667
1 	314 	0.566666666667
1 	315 	0.566666666667
1 	316 	0.55
1 	317 	0.55
1 	318 	0.55
1 	319 	0.55
1 	320 	0.55
1 	321 	0.55
1 	322 	0.55
1 	323 	0.55
1 	324 	0.55
1 	325 	0.55
1 	326 	0.55
1 	327 	0.55
1 	328 	0.533333333333
1 	329 	0.533333333333
1 	330 	0.533333333333
1 	331 	0.533333333333
1 	332 	0.533333333333
1 	333 	0.533333333333
1 	334 	0.533333333333
1 	335 	0.533333333333
1 	336 	0.533333333333
1 	337 	0.533333333333
1 	338 	0.533333333333
1 	339 	0.533333333333
1 	340 	0.533333333333
1 	341 	0.516666666667
1 	342 	0.516666666667
1 	343 	0.516666666667
1 	344 	0.516666666667
1 	345 	0.516666666667
1 	346 	0.516666666667
1 	347 	0.516666666667
1 	348 	0.516666666667
1 	349 	0.516666666667
1 	350 	0.516666666667
1 	351 	0.516666666667
1 	352 	0.516666666667
1 	353 	0.516666666667
1 	354 	0.516666666667
1 	355 	0.5
1 	356 	0.5
1 	357 	0.5
