Iteration	Day	Players
1 	110 	2.16666666667
1 	111 	2.15
1 	112 	2.13333333333
1 	113 	2.11666666667
1 	114 	2.1
1 	115 	2.08333333333
1 	116 	2.06666666667
1 	117 	2.06666666667
1 	118 	2.05
1 	119 	2.03333333333
1 	120 	2.01666666667
1 	121 	2.0
1 	122 	2.0
1 	123 	1.98333333333
1 	124 	1.96666666667
1 	125 	1.95
1 	126 	1.93333333333
1 	127 	1.93333333333
1 	128 	1.91666666667
1 	129 	1.9
1 	130 	1.9
1 	131 	1.88333333333
1 	132 	1.86666666667
1 	133 	1.86666666667
1 	134 	1.85
1 	135 	1.83333333333
1 	136 	1.83333333333
1 	137 	1.81666666667
1 	138 	1.8
1 	139 	1.8
1 	140 	1.78333333333
1 	141 	1.76666666667
1 	142 	1.76666666667
1 	143 	1.75
1 	144 	1.75
1 	145 	1.73333333333
1 	146 	1.71666666667
1 	147 	1.71666666667
1 	148 	1.7
1 	149 	1.7
1 	150 	1.68333333333
1 	151 	1.68333333333
1 	152 	1.66666666667
1 	153 	1.66666666667
1 	154 	1.65
1 	155 	1.65
1 	156 	1.63333333333
1 	157 	1.63333333333
1 	158 	1.61666666667
1 	159 	1.61666666667
1 	160 	1.6
1 	161 	1.6
1 	162 	1.58333333333
1 	163 	1.58333333333
1 	164 	1.56666666667
1 	165 	1.56666666667
1 	166 	1.55
1 	167 	1.55
1 	168 	1.53333333333
1 	169 	1.53333333333
1 	170 	1.53333333333
1 	171 	1.51666666667
1 	172 	1.51666666667
1 	173 	1.5
1 	174 	1.5
1 	175 	1.5
1 	176 	1.48333333333
1 	177 	1.48333333333
1 	178 	1.46666666667
1 	179 	1.46666666667
1 	180 	1.46666666667
1 	181 	1.45
1 	182 	1.45
1 	183 	1.43333333333
1 	184 	1.43333333333
1 	185 	1.43333333333
1 	186 	1.41666666667
1 	187 	1.41666666667
1 	188 	1.41666666667
1 	189 	1.4
1 	190 	1.4
1 	191 	1.38333333333
1 	192 	1.38333333333
1 	193 	1.38333333333
1 	194 	1.36666666667
1 	195 	1.36666666667
1 	196 	1.36666666667
1 	197 	1.35
1 	198 	1.35
1 	199 	1.35
1 	200 	1.33333333333
1 	201 	1.33333333333
1 	202 	1.33333333333
1 	203 	1.33333333333
1 	204 	1.31666666667
1 	205 	1.31666666667
1 	206 	1.31666666667
1 	207 	1.3
1 	208 	1.3
1 	209 	1.3
1 	210 	1.28333333333
1 	211 	1.28333333333
1 	212 	1.28333333333
1 	213 	1.28333333333
1 	214 	1.26666666667
1 	215 	1.26666666667
1 	216 	1.26666666667
1 	217 	1.25
1 	218 	1.25
1 	219 	1.25
1 	220 	1.25
1 	221 	1.23333333333
1 	222 	1.23333333333
1 	223 	1.23333333333
1 	224 	1.23333333333
1 	225 	1.21666666667
1 	226 	1.21666666667
1 	227 	1.21666666667
1 	228 	1.21666666667
1 	229 	1.2
1 	230 	1.2
1 	231 	1.2
1 	232 	1.2
1 	233 	1.18333333333
1 	234 	1.18333333333
1 	235 	1.18333333333
1 	236 	1.18333333333
1 	237 	1.16666666667
1 	238 	1.16666666667
1 	239 	1.16666666667
1 	240 	1.16666666667
1 	241 	1.15
1 	242 	1.15
1 	243 	1.15
1 	244 	1.15
1 	245 	1.15
1 	246 	1.13333333333
1 	247 	1.13333333333
1 	248 	1.13333333333
1 	249 	1.13333333333
1 	250 	1.11666666667
1 	251 	1.11666666667
1 	252 	1.11666666667
1 	253 	1.11666666667
1 	254 	1.11666666667
1 	255 	1.1
1 	256 	1.1
1 	257 	1.1
1 	258 	1.1
1 	259 	1.1
1 	260 	1.08333333333
1 	261 	1.08333333333
1 	262 	1.08333333333
1 	263 	1.08333333333
1 	264 	1.08333333333
1 	265 	1.06666666667
1 	266 	1.06666666667
1 	267 	1.06666666667
1 	268 	1.06666666667
1 	269 	1.06666666667
1 	270 	1.05
1 	271 	1.05
1 	272 	1.05
1 	273 	1.05
1 	274 	1.05
1 	275 	1.05
1 	276 	1.03333333333
1 	277 	1.03333333333
1 	278 	1.03333333333
1 	279 	1.03333333333
1 	280 	1.03333333333
1 	281 	1.01666666667
1 	282 	1.01666666667
1 	283 	1.01666666667
1 	284 	1.01666666667
1 	285 	1.01666666667
1 	286 	1.01666666667
1 	287 	1.0
1 	288 	1.0
1 	289 	1.0
1 	290 	1.0
1 	291 	1.0
1 	292 	1.0
1 	293 	0.983333333333
1 	294 	0.983333333333
1 	295 	0.983333333333
1 	296 	0.983333333333
1 	297 	0.983333333333
1 	298 	0.983333333333
1 	299 	0.983333333333
1 	300 	0.966666666667
1 	301 	0.966666666667
1 	302 	0.966666666667
1 	303 	0.966666666667
1 	304 	0.966666666667
1 	305 	0.966666666667
1 	306 	0.95
1 	307 	0.95
1 	308 	0.95
1 	309 	0.95
1 	310 	0.95
1 	311 	0.95
1 	312 	0.95
1 	313 	0.933333333333
1 	314 	0.933333333333
1 	315 	0.933333333333
1 	316 	0.933333333333
1 	317 	0.933333333333
1 	318 	0.933333333333
1 	319 	0.933333333333
1 	320 	0.916666666667
1 	321 	0.916666666667
1 	322 	0.916666666667
1 	323 	0.916666666667
1 	324 	0.916666666667
1 	325 	0.916666666667
1 	326 	0.916666666667
1 	327 	0.916666666667
1 	328 	0.9
1 	329 	0.9
1 	330 	0.9
1 	331 	0.9
1 	332 	0.9
1 	333 	0.9
1 	334 	0.9
1 	335 	0.883333333333
1 	336 	0.883333333333
1 	337 	0.883333333333
1 	338 	0.883333333333
1 	339 	0.883333333333
1 	340 	0.883333333333
1 	341 	0.883333333333
1 	342 	0.883333333333
1 	343 	0.883333333333
1 	344 	0.866666666667
1 	345 	0.866666666667
1 	346 	0.866666666667
1 	347 	0.866666666667
1 	348 	0.866666666667
1 	349 	0.866666666667
1 	350 	0.866666666667
1 	351 	0.866666666667
1 	352 	0.85
1 	353 	0.85
1 	354 	0.85
1 	355 	0.85
1 	356 	0.85
1 	357 	0.85
